listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2972882.734441 type=0 code=0 value=0
/dev/input/event3 2972882.739883 type=3 code=53 value=448
/dev/input/event3 2972882.739883 type=3 code=54 value=848
/dev/input/event3 2972882.739883 type=0 code=0 value=0
/dev/input/event3 2972882.745288 type=3 code=53 value=452
/dev/input/event3 2972882.745288 type=3 code=54 value=853
/dev/input/event3 2972882.745288 type=0 code=0 value=0
/dev/input/event3 2972882.750674 type=3 code=53 value=455
/dev/input/event3 2972882.750674 type=3 code=54 value=858
/dev/input/event3 2972882.750674 type=0 code=0 value=0
/dev/input/event3 2972882.755991 type=3 code=53 value=458
/dev/input/event3 2972882.755991 type=3 code=54 value=864
/dev/input/event3 2972882.755991 type=0 code=0 value=0
/dev/input/event3 2972882.761550 type=3 code=53 value=462
/dev/input/event3 2972882.761550 type=3 code=54 value=873
/dev/input/event3 2972882.761550 type=0 code=0 value=0
/dev/input/event3 2972882.766737 type=3 code=53 value=468
/dev/input/event3 2972882.766737 type=3 code=54 value=884
/dev/input/event3 2972882.766737 type=0 code=0 value=0
/dev/input/event3 2972882.772226 type=3 code=53 value=473
/dev/input/event3 2972882.772226 type=3 code=54 value=899
/dev/input/event3 2972882.772226 type=0 code=0 value=0
/dev/input/event3 2972882.777483 type=3 code=53 value=481
/dev/input/event3 2972882.777483 type=3 code=54 value=918
/dev/input/event3 2972882.777483 type=0 code=0 value=0
/dev/input/event3 2972882.782860 type=3 code=53 value=488
/dev/input/event3 2972882.782860 type=3 code=54 value=938
/dev/input/event3 2972882.782860 type=0 code=0 value=0
/dev/input/event3 2972882.788349 type=3 code=53 value=498
/dev/input/event3 2972882.788349 type=3 code=54 value=967
/dev/input/event3 2972882.788349 type=0 code=0 value=0
/dev/input/event3 2972882.793735 type=3 code=53 value=507
/dev/input/event3 2972882.793735 type=3 code=54 value=994
/dev/input/event3 2972882.793735 type=0 code=0 value=0
/dev/input/event3 2972882.799140 type=3 code=53 value=516
/dev/input/event3 2972882.799140 type=3 code=54 value=1033
/dev/input/event3 2972882.799140 type=0 code=0 value=0
/dev/input/event3 2972882.804496 type=3 code=53 value=526
/dev/input/event3 2972882.804496 type=3 code=54 value=1069
/dev/input/event3 2972882.804496 type=0 code=0 value=0
/dev/input/event3 2972882.809769 type=3 code=53 value=534
/dev/input/event3 2972882.809769 type=3 code=54 value=1109
/dev/input/event3 2972882.809769 type=0 code=0 value=0
/dev/input/event3 2972882.815238 type=3 code=53 value=541
/dev/input/event3 2972882.815238 type=3 code=54 value=1146
/dev/input/event3 2972882.815238 type=0 code=0 value=0
/dev/input/event3 2972882.820534 type=3 code=53 value=548
/dev/input/event3 2972882.820534 type=3 code=54 value=1183
/dev/input/event3 2972882.820534 type=0 code=0 value=0
/dev/input/event3 2972882.826012 type=3 code=53 value=551
/dev/input/event3 2972882.826012 type=3 code=54 value=1219
/dev/input/event3 2972882.826012 type=0 code=0 value=0
/dev/input/event3 2972882.831331 type=3 code=53 value=555
/dev/input/event3 2972882.831331 type=3 code=54 value=1255
/dev/input/event3 2972882.831331 type=0 code=0 value=0
/dev/input/event3 2972882.836742 type=3 code=54 value=1288
/dev/input/event3 2972882.836742 type=0 code=0 value=0
/dev/input/event3 2972882.842379 type=3 code=53 value=554
/dev/input/event3 2972882.842379 type=3 code=54 value=1318
/dev/input/event3 2972882.842379 type=0 code=0 value=0
/dev/input/event3 2972882.847700 type=3 code=53 value=553
/dev/input/event3 2972882.847700 type=3 code=54 value=1343
/dev/input/event3 2972882.847700 type=0 code=0 value=0
/dev/input/event3 2972882.852933 type=3 code=53 value=552
/dev/input/event3 2972882.852933 type=3 code=54 value=1358
/dev/input/event3 2972882.852933 type=0 code=0 value=0
/dev/input/event3 2972882.858371 type=3 code=53 value=549
/dev/input/event3 2972882.858371 type=3 code=54 value=1380
/dev/input/event3 2972882.858371 type=0 code=0 value=0
/dev/input/event3 2972882.863830 type=3 code=53 value=547
/dev/input/event3 2972882.863830 type=3 code=54 value=1400
/dev/input/event3 2972882.863830 type=0 code=0 value=0
/dev/input/event3 2972882.869376 type=3 code=53 value=543
/dev/input/event3 2972882.869376 type=3 code=54 value=1419
/dev/input/event3 2972882.869376 type=0 code=0 value=0
/dev/input/event3 2972882.874678 type=3 code=53 value=539
/dev/input/event3 2972882.874678 type=3 code=54 value=1435
/dev/input/event3 2972882.874678 type=0 code=0 value=0
/dev/input/event3 2972882.880051 type=3 code=53 value=536
/dev/input/event3 2972882.880051 type=3 code=54 value=1450
/dev/input/event3 2972882.880051 type=0 code=0 value=0
/dev/input/event3 2972882.885420 type=3 code=53 value=531
/dev/input/event3 2972882.885420 type=3 code=54 value=1463
/dev/input/event3 2972882.885420 type=0 code=0 value=0
/dev/input/event3 2972882.890891 type=3 code=53 value=527
/dev/input/event3 2972882.890891 type=3 code=54 value=1473
/dev/input/event3 2972882.890891 type=0 code=0 value=0
/dev/input/event3 2972882.896114 type=3 code=53 value=523
/dev/input/event3 2972882.896114 type=3 code=54 value=1481
/dev/input/event3 2972882.896114 type=0 code=0 value=0
/dev/input/event3 2972882.901737 type=3 code=53 value=518
/dev/input/event3 2972882.901737 type=3 code=54 value=1489
/dev/input/event3 2972882.901737 type=0 code=0 value=0
/dev/input/event3 2972882.906966 type=3 code=53 value=514
/dev/input/event3 2972882.906966 type=3 code=54 value=1495
/dev/input/event3 2972882.906966 type=0 code=0 value=0
/dev/input/event3 2972882.912335 type=3 code=53 value=509
/dev/input/event3 2972882.912335 type=3 code=54 value=1500
/dev/input/event3 2972882.912335 type=0 code=0 value=0
/dev/input/event3 2972882.917771 type=3 code=53 value=506
/dev/input/event3 2972882.917771 type=3 code=54 value=1505
/dev/input/event3 2972882.917771 type=0 code=0 value=0
/dev/input/event3 2972882.923141 type=3 code=53 value=502
/dev/input/event3 2972882.923141 type=3 code=54 value=1509
/dev/input/event3 2972882.923141 type=0 code=0 value=0
/dev/input/event3 2972882.928552 type=3 code=53 value=498
/dev/input/event3 2972882.928552 type=3 code=54 value=1511
/dev/input/event3 2972882.928552 type=0 code=0 value=0
/dev/input/event3 2972882.933785 type=3 code=53 value=493
/dev/input/event3 2972882.933785 type=3 code=54 value=1512
/dev/input/event3 2972882.933785 type=0 code=0 value=0
/dev/input/event3 2972882.938554 type=3 code=57 value=-1
/dev/input/event3 2972882.938554 type=1 code=330 value=0
/dev/input/event3 2972882.938554 type=0 code=0 value=0
/dev/input/event3 2972883.018949 type=3 code=57 value=28
/dev/input/event3 2972883.018949 type=3 code=53 value=426
/dev/input/event3 2972883.018949 type=3 code=54 value=1281
/dev/input/event3 2972883.018949 type=1 code=330 value=1
/dev/input/event3 2972883.018949 type=0 code=0 value=0
/dev/input/event3 2972883.035384 type=3 code=53 value=418
/dev/input/event3 2972883.035384 type=3 code=54 value=1244
/dev/input/event3 2972883.035384 type=0 code=0 value=0
/dev/input/event3 2972883.040812 type=3 code=53 value=413
/dev/input/event3 2972883.040812 type=3 code=54 value=1218
/dev/input/event3 2972883.040812 type=0 code=0 value=0
/dev/input/event3 2972883.046168 type=3 code=53 value=409
/dev/input/event3 2972883.046168 type=3 code=54 value=1191
/dev/input/event3 2972883.046168 type=0 code=0 value=0
/dev/input/event3 2972883.051577 type=3 code=53 value=405
/dev/input/event3 2972883.051577 type=3 code=54 value=1166
/dev/input/event3 2972883.051577 type=0 code=0 value=0
/dev/input/event3 2972883.056823 type=3 code=53 value=403
/dev/input/event3 2972883.056823 type=3 code=54 value=1145
/dev/input/event3 2972883.056823 type=0 code=0 value=0
/dev/input/event3 2972883.062302 type=3 code=53 value=400
/dev/input/event3 2972883.062302 type=3 code=54 value=1126
/dev/input/event3 2972883.062302 type=0 code=0 value=0
/dev/input/event3 2972883.067648 type=3 code=53 value=398
/dev/input/event3 2972883.067648 type=3 code=54 value=1103
/dev/input/event3 2972883.067648 type=0 code=0 value=0
/dev/input/event3 2972883.073128 type=3 code=53 value=394
/dev/input/event3 2972883.073128 type=3 code=54 value=1077
/dev/input/event3 2972883.073128 type=0 code=0 value=0
/dev/input/event3 2972883.078475 type=3 code=53 value=390
/dev/input/event3 2972883.078475 type=3 code=54 value=1050
/dev/input/event3 2972883.078475 type=0 code=0 value=0
/dev/input/event3 2972883.084058 type=3 code=53 value=386
/dev/input/event3 2972883.084058 type=3 code=54 value=1027
/dev/input/event3 2972883.084058 type=0 code=0 value=0
/dev/input/event3 2972883.089402 type=3 code=53 value=382
/dev/input/event3 2972883.089402 type=3 code=54 value=1005
/dev/input/event3 2972883.089402 type=0 code=0 value=0
/dev/input/event3 2972883.094566 type=3 code=53 value=379
/dev/input/event3 2972883.094566 type=3 code=54 value=982
/dev/input/event3 2972883.094566 type=0 code=0 value=0
/dev/input/event3 2972883.100081 type=3 code=53 value=375
/dev/input/event3 2972883.100081 type=3 code=54 value=963
/dev/input/event3 2972883.100081 type=0 code=0 value=0
/dev/input/event3 2972883.105605 type=3 code=53 value=372
/dev/input/event3 2972883.105605 type=3 code=54 value=944
/dev/input/event3 2972883.105605 type=0 code=0 value=0
/dev/input/event3 2972883.110811 type=3 code=53 value=370
/dev/input/event3 2972883.110811 type=3 code=54 value=925
/dev/input/event3 2972883.110811 type=0 code=0 value=0
/dev/input/event3 2972883.116350 type=3 code=53 value=368
/dev/input/event3 2972883.116350 type=3 code=54 value=909
/dev/input/event3 2972883.116350 type=0 code=0 value=0
/dev/input/event3 2972883.121499 type=3 code=53 value=366
/dev/input/event3 2972883.121499 type=3 code=54 value=895
/dev/input/event3 2972883.121499 type=0 code=0 value=0
/dev/input/event3 2972883.127278 type=3 code=53 value=363
/dev/input/event3 2972883.127278 type=3 code=54 value=883
/dev/input/event3 2972883.127278 type=0 code=0 value=0
/dev/input/event3 2972883.132562 type=3 code=53 value=362
/dev/input/event3 2972883.132562 type=3 code=54 value=873
/dev/input/event3 2972883.132562 type=0 code=0 value=0
/dev/input/event3 2972883.137835 type=3 code=53 value=360
/dev/input/event3 2972883.137835 type=3 code=54 value=864
/dev/input/event3 2972883.137835 type=0 code=0 value=0
/dev/input/event3 2972883.143402 type=3 code=53 value=358
/dev/input/event3 2972883.143402 type=3 code=54 value=857
/dev/input/event3 2972883.143402 type=0 code=0 value=0
/dev/input/event3 2972883.148765 type=3 code=54 value=852
/dev/input/event3 2972883.148765 type=0 code=0 value=0
/dev/input/event3 2972883.154199 type=3 code=53 value=357
/dev/input/event3 2972883.154199 type=3 code=54 value=849
/dev/input/event3 2972883.154199 type=0 code=0 value=0
/dev/input/event3 2972883.159468 type=3 code=53 value=356
/dev/input/event3 2972883.159468 type=3 code=54 value=847
/dev/input/event3 2972883.159468 type=0 code=0 value=0
/dev/input/event3 2972883.164710 type=3 code=54 value=846
/dev/input/event3 2972883.164710 type=0 code=0 value=0
/dev/input/event3 2972883.192107 type=3 code=54 value=847
/dev/input/event3 2972883.192107 type=0 code=0 value=0
/dev/input/event3 2972883.197140 type=3 code=53 value=357
/dev/input/event3 2972883.197140 type=3 code=54 value=850
/dev/input/event3 2972883.197140 type=0 code=0 value=0
/dev/input/event3 2972883.202841 type=3 code=53 value=359
/dev/input/event3 2972883.202841 type=3 code=54 value=854
/dev/input/event3 2972883.202841 type=0 code=0 value=0
/dev/input/event3 2972883.208168 type=3 code=53 value=362
/dev/input/event3 2972883.208168 type=3 code=54 value=862
/dev/input/event3 2972883.208168 type=0 code=0 value=0
/dev/input/event3 2972883.213285 type=3 code=53 value=368
/dev/input/event3 2972883.213285 type=3 code=54 value=876
/dev/input/event3 2972883.213285 type=0 code=0 value=0
/dev/input/event3 2972883.218669 type=3 code=53 value=379
/dev/input/event3 2972883.218669 type=3 code=54 value=901
/dev/input/event3 2972883.218669 type=0 code=0 value=0
/dev/input/event3 2972883.224229 type=3 code=53 value=397
/dev/input/event3 2972883.224229 type=3 code=54 value=933
/dev/input/event3 2972883.224229 type=0 code=0 value=0
/dev/input/event3 2972883.229511 type=3 code=53 value=414
/dev/input/event3 2972883.229511 type=3 code=54 value=968
/dev/input/event3 2972883.229511 type=0 code=0 value=0
/dev/input/event3 2972883.234993 type=3 code=53 value=430
/dev/input/event3 2972883.234993 type=3 code=54 value=1000
/dev/input/event3 2972883.234993 type=0 code=0 value=0
/dev/input/event3 2972883.239690 type=3 code=57 value=-1
/dev/input/event3 2972883.239690 type=1 code=330 value=0
/dev/input/event3 2972883.239690 type=0 code=0 value=0
/dev/input/event3 2972883.288163 type=3 code=57 value=29
/dev/input/event3 2972883.288163 type=3 code=53 value=537
/dev/input/event3 2972883.288163 type=3 code=54 value=1401
/dev/input/event3 2972883.288163 type=1 code=330 value=1
/dev/input/event3 2972883.288163 type=0 code=0 value=0
/dev/input/event3 2972883.304631 type=3 code=53 value=539
/dev/input/event3 2972883.304631 type=3 code=54 value=1428
/dev/input/event3 2972883.304631 type=0 code=0 value=0
/dev/input/event3 2972883.310057 type=3 code=53 value=540
/dev/input/event3 2972883.310057 type=3 code=54 value=1450
/dev/input/event3 2972883.310057 type=0 code=0 value=0
/dev/input/event3 2972883.315463 type=3 code=54 value=1468
/dev/input/event3 2972883.315463 type=0 code=0 value=0
/dev/input/event3 2972883.320810 type=3 code=54 value=1482
/dev/input/event3 2972883.320810 type=0 code=0 value=0
/dev/input/event3 2972883.326242 type=3 code=54 value=1493
/dev/input/event3 2972883.326242 type=0 code=0 value=0
/dev/input/event3 2972883.331740 type=3 code=54 value=1502
/dev/input/event3 2972883.331740 type=0 code=0 value=0
/dev/input/event3 2972883.336889 type=3 code=54 value=1508
/dev/input/event3 2972883.336889 type=0 code=0 value=0
/dev/input/event3 2972883.342423 type=3 code=54 value=1513
/dev/input/event3 2972883.342423 type=0 code=0 value=0
/dev/input/event3 2972883.347795 type=3 code=54 value=1517
/dev/input/event3 2972883.347795 type=0 code=0 value=0
/dev/input/event3 2972883.353220 type=3 code=53 value=539
/dev/input/event3 2972883.353220 type=3 code=54 value=1519
/dev/input/event3 2972883.353220 type=0 code=0 value=0
/dev/input/event3 2972883.358585 type=3 code=54 value=1520
/dev/input/event3 2972883.358585 type=0 code=0 value=0
/dev/input/event3 2972883.401801 type=3 code=53 value=540
/dev/input/event3 2972883.401801 type=3 code=54 value=1519
/dev/input/event3 2972883.401801 type=0 code=0 value=0
/dev/input/event3 2972883.407166 type=3 code=54 value=1515
/dev/input/event3 2972883.407166 type=0 code=0 value=0
/dev/input/event3 2972883.412562 type=3 code=53 value=541
/dev/input/event3 2972883.412562 type=3 code=54 value=1504
/dev/input/event3 2972883.412562 type=0 code=0 value=0
/dev/input/event3 2972883.418010 type=3 code=53 value=542
/dev/input/event3 2972883.418010 type=3 code=54 value=1486
/dev/input/event3 2972883.418010 type=0 code=0 value=0
/dev/input/event3 2972883.423277 type=3 code=54 value=1466
/dev/input/event3 2972883.423277 type=0 code=0 value=0
/dev/input/event3 2972883.428725 type=3 code=53 value=541
/dev/input/event3 2972883.428725 type=3 code=54 value=1440
/dev/input/event3 2972883.428725 type=0 code=0 value=0
/dev/input/event3 2972883.434176 type=3 code=53 value=539
/dev/input/event3 2972883.434176 type=3 code=54 value=1409
/dev/input/event3 2972883.434176 type=0 code=0 value=0
/dev/input/event3 2972883.439652 type=3 code=53 value=535
/dev/input/event3 2972883.439652 type=3 code=54 value=1379
/dev/input/event3 2972883.439652 type=0 code=0 value=0
/dev/input/event3 2972883.444989 type=3 code=53 value=531
/dev/input/event3 2972883.444989 type=3 code=54 value=1344
/dev/input/event3 2972883.444989 type=0 code=0 value=0
/dev/input/event3 2972883.450407 type=3 code=53 value=526
/dev/input/event3 2972883.450407 type=3 code=54 value=1310
/dev/input/event3 2972883.450407 type=0 code=0 value=0
/dev/input/event3 2972883.455755 type=3 code=53 value=518
/dev/input/event3 2972883.455755 type=3 code=54 value=1270
/dev/input/event3 2972883.455755 type=0 code=0 value=0
/dev/input/event3 2972883.460934 type=3 code=53 value=509
/dev/input/event3 2972883.460934 type=3 code=54 value=1233
/dev/input/event3 2972883.460934 type=0 code=0 value=0
/dev/input/event3 2972883.466401 type=3 code=53 value=500
/dev/input/event3 2972883.466401 type=3 code=54 value=1197
/dev/input/event3 2972883.466401 type=0 code=0 value=0
/dev/input/event3 2972883.471956 type=3 code=53 value=489
/dev/input/event3 2972883.471956 type=3 code=54 value=1162
/dev/input/event3 2972883.471956 type=0 code=0 value=0
/dev/input/event3 2972883.477199 type=3 code=53 value=481
/dev/input/event3 2972883.477199 type=3 code=54 value=1128
/dev/input/event3 2972883.477199 type=0 code=0 value=0
/dev/input/event3 2972883.482619 type=3 code=53 value=471
/dev/input/event3 2972883.482619 type=3 code=54 value=1097
/dev/input/event3 2972883.482619 type=0 code=0 value=0
/dev/input/event3 2972883.488068 type=3 code=53 value=463
/dev/input/event3 2972883.488068 type=3 code=54 value=1067
/dev/input/event3 2972883.488068 type=0 code=0 value=0
/dev/input/event3 2972883.493378 type=3 code=53 value=455
/dev/input/event3 2972883.493378 type=3 code=54 value=1040
/dev/input/event3 2972883.493378 type=0 code=0 value=0
/dev/input/event3 2972883.498797 type=3 code=53 value=447
/dev/input/event3 2972883.498797 type=3 code=54 value=1017
/dev/input/event3 2972883.498797 type=0 code=0 value=0
/dev/input/event3 2972883.504115 type=3 code=53 value=440
/dev/input/event3 2972883.504115 type=3 code=54 value=994
/dev/input/event3 2972883.504115 type=0 code=0 value=0
/dev/input/event3 2972883.509537 type=3 code=53 value=434
/dev/input/event3 2972883.509537 type=3 code=54 value=975
/dev/input/event3 2972883.509537 type=0 code=0 value=0
/dev/input/event3 2972883.514976 type=3 code=53 value=429
/dev/input/event3 2972883.514976 type=3 code=54 value=959
/dev/input/event3 2972883.514976 type=0 code=0 value=0
/dev/input/event3 2972883.520420 type=3 code=53 value=424
/dev/input/event3 2972883.520420 type=3 code=54 value=944
/dev/input/event3 2972883.520420 type=0 code=0 value=0
/dev/input/event3 2972883.525800 type=3 code=53 value=420
/dev/input/event3 2972883.525800 type=3 code=54 value=932
/dev/input/event3 2972883.525800 type=0 code=0 value=0
/dev/input/event3 2972883.531148 type=3 code=53 value=417
/dev/input/event3 2972883.531148 type=3 code=54 value=922
/dev/input/event3 2972883.531148 type=0 code=0 value=0
/dev/input/event3 2972883.536339 type=3 code=53 value=415
/dev/input/event3 2972883.536339 type=3 code=54 value=914
/dev/input/event3 2972883.536339 type=0 code=0 value=0
/dev/input/event3 2972883.541907 type=3 code=53 value=413
/dev/input/event3 2972883.541907 type=3 code=54 value=909
/dev/input/event3 2972883.541907 type=0 code=0 value=0
/dev/input/event3 2972883.547433 type=3 code=53 value=412
/dev/input/event3 2972883.547433 type=3 code=54 value=905
/dev/input/event3 2972883.547433 type=0 code=0 value=0
/dev/input/event3 2972883.552739 type=3 code=54 value=903
/dev/input/event3 2972883.552739 type=0 code=0 value=0
/dev/input/event3 2972883.558070 type=3 code=53 value=411
/dev/input/event3 2972883.558070 type=0 code=0 value=0
/dev/input/event3 2972883.574182 type=3 code=54 value=904
/dev/input/event3 2972883.574182 type=0 code=0 value=0
/dev/input/event3 2972883.578948 type=3 code=57 value=-1
/dev/input/event3 2972883.578948 type=1 code=330 value=0
/dev/input/event3 2972883.578948 type=0 code=0 value=0
/dev/input/event3 2972883.691055 type=3 code=57 value=30
/dev/input/event3 2972883.691055 type=3 code=53 value=527
/dev/input/event3 2972883.691055 type=3 code=54 value=1366
/dev/input/event3 2972883.691055 type=1 code=330 value=1
/dev/input/event3 2972883.691055 type=0 code=0 value=0
/dev/input/event3 2972883.767162 type=3 code=53 value=513
/dev/input/event3 2972883.767162 type=3 code=54 value=1342
/dev/input/event3 2972883.767162 type=0 code=0 value=0
/dev/input/event3 2972883.772532 type=3 code=53 value=506
/dev/input/event3 2972883.772532 type=3 code=54 value=1321
/dev/input/event3 2972883.772532 type=0 code=0 value=0
/dev/input/event3 2972883.777804 type=3 code=53 value=500
/dev/input/event3 2972883.777804 type=3 code=54 value=1303
/dev/input/event3 2972883.777804 type=0 code=0 value=0
/dev/input/event3 2972883.783285 type=3 code=53 value=496
/dev/input/event3 2972883.783285 type=3 code=54 value=1287
/dev/input/event3 2972883.783285 type=0 code=0 value=0
/dev/input/event3 2972883.788636 type=3 code=53 value=490
/dev/input/event3 2972883.788636 type=3 code=54 value=1267
/dev/input/event3 2972883.788636 type=0 code=0 value=0
/dev/input/event3 2972883.794194 type=3 code=53 value=483
/dev/input/event3 2972883.794194 type=3 code=54 value=1243
/dev/input/event3 2972883.794194 type=0 code=0 value=0
/dev/input/event3 2972883.799551 type=3 code=53 value=475
/dev/input/event3 2972883.799551 type=3 code=54 value=1216
/dev/input/event3 2972883.799551 type=0 code=0 value=0
/dev/input/event3 2972883.804931 type=3 code=53 value=466
/dev/input/event3 2972883.804931 type=3 code=54 value=1188
/dev/input/event3 2972883.804931 type=0 code=0 value=0
/dev/input/event3 2972883.810263 type=3 code=53 value=457
/dev/input/event3 2972883.810263 type=3 code=54 value=1161
/dev/input/event3 2972883.810263 type=0 code=0 value=0
/dev/input/event3 2972883.815496 type=3 code=53 value=446
/dev/input/event3 2972883.815496 type=3 code=54 value=1134
/dev/input/event3 2972883.815496 type=0 code=0 value=0
/dev/input/event3 2972883.820984 type=3 code=53 value=437
/dev/input/event3 2972883.820984 type=3 code=54 value=1107
/dev/input/event3 2972883.820984 type=0 code=0 value=0
/dev/input/event3 2972883.826508 type=3 code=53 value=427
/dev/input/event3 2972883.826508 type=3 code=54 value=1081
/dev/input/event3 2972883.826508 type=0 code=0 value=0
/dev/input/event3 2972883.831826 type=3 code=53 value=417
/dev/input/event3 2972883.831826 type=3 code=54 value=1055
/dev/input/event3 2972883.831826 type=0 code=0 value=0
/dev/input/event3 2972883.837208 type=3 code=53 value=407
/dev/input/event3 2972883.837208 type=3 code=54 value=1031
/dev/input/event3 2972883.837208 type=0 code=0 value=0
/dev/input/event3 2972883.842732 type=3 code=53 value=396
/dev/input/event3 2972883.842732 type=3 code=54 value=1009
/dev/input/event3 2972883.842732 type=0 code=0 value=0
/dev/input/event3 2972883.848113 type=3 code=53 value=387
/dev/input/event3 2972883.848113 type=3 code=54 value=987
/dev/input/event3 2972883.848113 type=0 code=0 value=0
/dev/input/event3 2972883.853365 type=3 code=53 value=379
/dev/input/event3 2972883.853365 type=3 code=54 value=969
/dev/input/event3 2972883.853365 type=0 code=0 value=0
/dev/input/event3 2972883.858593 type=3 code=53 value=373
/dev/input/event3 2972883.858593 type=3 code=54 value=953
/dev/input/event3 2972883.858593 type=0 code=0 value=0
/dev/input/event3 2972883.864058 type=3 code=53 value=368
/dev/input/event3 2972883.864058 type=3 code=54 value=941
/dev/input/event3 2972883.864058 type=0 code=0 value=0
/dev/input/event3 2972883.869625 type=3 code=53 value=365
/dev/input/event3 2972883.869625 type=3 code=54 value=931
/dev/input/event3 2972883.869625 type=0 code=0 value=0
/dev/input/event3 2972883.874830 type=3 code=53 value=363
/dev/input/event3 2972883.874830 type=3 code=54 value=925
/dev/input/event3 2972883.874830 type=0 code=0 value=0
/dev/input/event3 2972883.880501 type=3 code=53 value=362
/dev/input/event3 2972883.880501 type=3 code=54 value=921
/dev/input/event3 2972883.880501 type=0 code=0 value=0
/dev/input/event3 2972883.885732 type=3 code=54 value=919
/dev/input/event3 2972883.885732 type=0 code=0 value=0
/dev/input/event3 2972883.891267 type=3 code=53 value=363
/dev/input/event3 2972883.891267 type=0 code=0 value=0
/dev/input/event3 2972883.896528 type=3 code=54 value=920
/dev/input/event3 2972883.896528 type=0 code=0 value=0
/dev/input/event3 2972883.901953 type=3 code=53 value=367
/dev/input/event3 2972883.901953 type=3 code=54 value=926
/dev/input/event3 2972883.901953 type=0 code=0 value=0
/dev/input/event3 2972883.907007 type=3 code=57 value=-1
/dev/input/event3 2972883.907007 type=1 code=330 value=0
/dev/input/event3 2972883.907007 type=0 code=0 value=0
/dev/input/event3 2972883.976219 type=3 code=57 value=31
/dev/input/event3 2972883.976219 type=3 code=53 value=485
/dev/input/event3 2972883.976219 type=3 code=54 value=1255
/dev/input/event3 2972883.976219 type=1 code=330 value=1
/dev/input/event3 2972883.976219 type=0 code=0 value=0
/dev/input/event3 2972884.009103 type=3 code=53 value=486
/dev/input/event3 2972884.009103 type=3 code=54 value=1272
/dev/input/event3 2972884.009103 type=0 code=0 value=0
/dev/input/event3 2972884.014349 type=3 code=54 value=1286
/dev/input/event3 2972884.014349 type=0 code=0 value=0
/dev/input/event3 2972884.019725 type=3 code=54 value=1295
/dev/input/event3 2972884.019725 type=0 code=0 value=0
/dev/input/event3 2972884.025138 type=3 code=54 value=1300
/dev/input/event3 2972884.025138 type=0 code=0 value=0
/dev/input/event3 2972884.030457 type=3 code=54 value=1302
/dev/input/event3 2972884.030457 type=0 code=0 value=0
/dev/input/event3 2972884.036062 type=3 code=54 value=1303
/dev/input/event3 2972884.036062 type=0 code=0 value=0
/dev/input/event3 2972884.041423 type=3 code=54 value=1305
/dev/input/event3 2972884.041423 type=0 code=0 value=0
/dev/input/event3 2972884.046651 type=3 code=54 value=1310
/dev/input/event3 2972884.046651 type=0 code=0 value=0
/dev/input/event3 2972884.052151 type=3 code=53 value=487
/dev/input/event3 2972884.052151 type=0 code=0 value=0
/dev/input/event3 2972884.062985 type=3 code=54 value=1307
/dev/input/event3 2972884.062985 type=0 code=0 value=0
/dev/input/event3 2972884.068377 type=3 code=53 value=484
/dev/input/event3 2972884.068377 type=3 code=54 value=1296
/dev/input/event3 2972884.068377 type=0 code=0 value=0
/dev/input/event3 2972884.073804 type=3 code=53 value=482
/dev/input/event3 2972884.073804 type=3 code=54 value=1282
/dev/input/event3 2972884.073804 type=0 code=0 value=0
/dev/input/event3 2972884.079452 type=3 code=53 value=477
/dev/input/event3 2972884.079452 type=3 code=54 value=1261
/dev/input/event3 2972884.079452 type=0 code=0 value=0
/dev/input/event3 2972884.084587 type=3 code=53 value=471
/dev/input/event3 2972884.084587 type=3 code=54 value=1241
/dev/input/event3 2972884.084587 type=0 code=0 value=0
/dev/input/event3 2972884.089877 type=3 code=53 value=464
/dev/input/event3 2972884.089877 type=3 code=54 value=1217
/dev/input/event3 2972884.089877 type=0 code=0 value=0
/dev/input/event3 2972884.095344 type=3 code=53 value=456
/dev/input/event3 2972884.095344 type=3 code=54 value=1191
/dev/input/event3 2972884.095344 type=0 code=0 value=0
/dev/input/event3 2972884.100688 type=3 code=53 value=448
/dev/input/event3 2972884.100688 type=3 code=54 value=1167
/dev/input/event3 2972884.100688 type=0 code=0 value=0
/dev/input/event3 2972884.106065 type=3 code=53 value=440
/dev/input/event3 2972884.106065 type=3 code=54 value=1142
/dev/input/event3 2972884.106065 type=0 code=0 value=0
/dev/input/event3 2972884.111357 type=3 code=53 value=432
/dev/input/event3 2972884.111357 type=3 code=54 value=1115
/dev/input/event3 2972884.111357 type=0 code=0 value=0
/dev/input/event3 2972884.116795 type=3 code=53 value=421
/dev/input/event3 2972884.116795 type=3 code=54 value=1088
/dev/input/event3 2972884.116795 type=0 code=0 value=0
/dev/input/event3 2972884.122304 type=3 code=53 value=411
/dev/input/event3 2972884.122304 type=3 code=54 value=1062
/dev/input/event3 2972884.122304 type=0 code=0 value=0
/dev/input/event3 2972884.127627 type=3 code=53 value=401
/dev/input/event3 2972884.127627 type=3 code=54 value=1037
/dev/input/event3 2972884.127627 type=0 code=0 value=0
/dev/input/event3 2972884.132993 type=3 code=53 value=392
/dev/input/event3 2972884.132993 type=3 code=54 value=1014
/dev/input/event3 2972884.132993 type=0 code=0 value=0
/dev/input/event3 2972884.138480 type=3 code=53 value=384
/dev/input/event3 2972884.138480 type=3 code=54 value=991
/dev/input/event3 2972884.138480 type=0 code=0 value=0
/dev/input/event3 2972884.143910 type=3 code=53 value=376
/dev/input/event3 2972884.143910 type=3 code=54 value=971
